title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Costa Rica FTA Tariff Schedule","Costa Rica FTA Tariff Schedule","Costa Rica FTA Tariff Schedule",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5017,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,http://www.ustr.gov/webfm_send/2636,csv,,,"Costa Rica","2006 - 2029",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,Array,1.5,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Costa Rica FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,202-395-9447,Country,n/a,person/computer,,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"El Salvador FTA Tariff Schedule","El Salvador FTA Tariff Schedule","El Salvador FTA Tariff Schedule",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5018,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,http://www.ustr.gov/webfm_send/2638,csv,,,"El Salvador","2006 - 2029",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,Array,1.5,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"El Salvador FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,202-395-9447,Country,n/a,person/computer,,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Guatemama FTA Tariff Schedule","Guatemama FTA Tariff Schedule","Guatemama FTA Tariff Schedule",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5019,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,http://www.ustr.gov/webfm_send/2639,csv,,,Guatemala,"2006 - 2029",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,Array,1.6,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Guatemama FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,202-395-9447,Country,n/a,person/computer,,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Honduras FTA Tariff Schedule","Honduras FTA Tariff Schedule","Honduras FTA Tariff Schedule",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5020,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,http://www.ustr.gov/webfm_send/2641,csv,,,Honduras,"2006 - 2029",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,Array,1.7,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Honduras FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,202-395-9447,Country,n/a,person/computer,,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Nicaraqua FTA Tariff Schedule","Nicaraqua FTA Tariff Schedule","Nicaraqua FTA Tariff Schedule",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5021,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,http://www.ustr.gov/webfm_send/2640,csv,,,Nicaraqua,"2006 - 2029",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,Array,1.5,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Nicaraqua FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,202-395-9447,Country,n/a,computer/person,,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Australia FTA Tariff Schedule","Australia FTA Tariff Schedule","Australia Tariff Schedule",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5028,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/australian-fta,http://www.ustr.gov/webfm_send/2622,csv,,,Australia,"2005 - 2015",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/australian-fta,Array,1.5,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Australia FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/australian-fta,202-395-9447,Country,n/a,computer/person,,http://www.ustr.gov/trade-agreements/free-trade-agreements/australian-fta,"US Trade Representative",Yes,Yes,0,N,,,,,,,,,,N,N,N,,
"Chile FTA Tariff Schedule","Chile FTA Tariff Schedule","Chile FTA Tariff Schedule",7/12/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5030,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/chile-fta,http://www.ustr.gov/webfm_send/2644,csv,,,n/a,"2004 - 2016",7/12/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/chile-fta,Array,1.1,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Chile FTA Tariff Schedule","to fix url",www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/chile-fta,202-3959447,Country,n/a,person/computer,,http://www.ustr.gov/trade-agreements/free-trade-agreements/chile-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Singapore FTA Tariff Schedule","Singapore FTA Tariff Schedule","Singapore FTA Tariff Schedule",7/13/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5044,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/singapore-fta,http://www.ustr.gov/webfm_send/2658,csv,,,Singapore,"2004 - 2013",7/13/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/singapore-fta,Array,2.0,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Singapore FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/singapore-fta,202-395-9447,Country,n/a,Computer/Person,,http://www.ustr.gov/trade-agreements/free-trade-agreements/singapore-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Peru FTA Tariff Schedule","Peru FTA Tariff Schedule","Peru FTA Tariff Schedule",7/13/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5045,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/peru-tpa,http://www.ustr.gov/webfm_send/2665,csv,,,Peru,"2009 - 2025",7/13/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/peru-tpa,Array,1.3,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Peru FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/peru-tpa,202-395-9447,Country,n/a,computer/person,,http://www.ustr.gov/trade-agreements/free-trade-agreements/peru-tpa,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Morocco FTA Tariff Schedule","Morocco FTA Tariff Schedule","Morocco FTA Tariff Schedule",7/13/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5046,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/morocco-fta,http://www.ustr.gov/webfm_send/2645,csv,,,Morocco,"2006 -2023",7/13/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/morocco-fta,Array,3.7,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Morocco FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/morocco-fta,202-395-9447,Country,n/a,Computer/Person,,http://www.ustr.gov/trade-agreements/free-trade-agreements/morocco-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Oman FTA Tariff Schedule","Oman FTA Tariff Schedule","Oman FTA Tariff Schedule",7/13/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5050,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/oman-fta,http://www.ustr.gov/webfm_send/2651,csv,,,Oman,"2009 -2018",7/13/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/oman-fta,Array,1.3,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Oman FTA Tariff Schedule",,www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/oman-fta,202-395-9447,Country,n/a,computer/person,,http://www.ustr.gov/trade-agreements/free-trade-agreements/oman-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"2010 Federal STEM Education Inventory Data Set","This data set provides information for STEM education (pre-kindergarten through graduate) investments funded by Federal agencies at the level of $300,000 or above.","K-12, education, science, mathematics, math, technology, engineering, program, grant, scholarship, fellowship, STEM, undergraduate, graduate, research, teacher, student, school",04/05/12,"Executive Office of the President","Michael A. Feder",michael_a_feder@ostp.eop.gov,EOP-6226,public,http://www.whitehouse.gov/sites/default/files/microsites/ostp/Guide%20to%20STEM%20Ed%20Data%20Set.pdf,http://www.whitehouse.gov/sites/default/files/microsites/ostp/2010%20Federal%20STEM%20Education%20Inventory%20Data%20Set.xls,XLS,,,National,2010,04/05/12,Annual,,,,"Section 4. Education",http://www.whitehouse.gov/sites/default/files/microsites/ostp/Guide%20to%20STEM%20Ed%20Data%20Set.pdf,Array,0.79,,,,"Office of Science and Technology Policy","Office of Science and Technology Policy, Executive Office of the President",ostp-eop-gov,"Raw Data Catalog",Administrative,http://www.whitehouse.gov/administration/eop/ostp/nstc/committees/costem#STEMEducation,,http://www.whitehouse.gov/administration/eop/ostp/nstc/committees/costem,http://www.whitehouse.gov/sites/default/files/microsites/ostp/2010%20Federal%20STEM%20Education%20Inventory%20Data%20Set.xls,202-456-6059,"Federal investment",,computer,http://www.whitehouse.gov/sites/default/files/microsites/ostp/Guide%20to%20STEM%20Ed%20Data%20Set.pdf,http://www.whitehouse.gov/sites/default/files/microsites/ostp/Guide%20to%20STEM%20Ed%20Data%20Set.pdf,OSTP,Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Improves public knowledge of the agency and its operations","Data on the programs included here is more detailed than in any other previous data collection on Federal agency science, technology, engineering and mathematics education investments."
"CIO Evaluation History by Investment","Provides a history of the evaluation by CIO ratings and comments.","IT, Information Technology, Investment, Budget, Dashboard",ongoing,"Executive Office of the President","Dominic Sale",Dominic_K._Sale@omb.eop.gov,EOP-6251,public,http://www.itdashboard.gov/faq,http://www.itdashboard.gov/data_feeds/public?extype=cioRating&columns%5B%5D=uniqueInvestmentIdentifier&columns%5B%5D=businessCaseID&columns%5B%5D=agencyCode&columns%5B%5D=agencyName&columns%5B%5D=investmentTitle&columns%5B%5D=ratedDate&columns%5B%5D=evaluationByAgencyCIO&columns%5B%5D=comments&columns%5B%5D=visibleOnITDashboard&columns%5B%5D=cioRatingID&columns%5B%5D=investmentEventID&columns%5B%5D=updatedTime&agency_id=0&inv=&pager=1000%2C0&CSV=CSV,CSV,,,"US","2012, 2013",02/13/2012,monthly,,,,"Section 9. Federal Government Finances and Employment",http://www.itdashboard.gov/faq,Array,3.2MB,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,www.itdashboard.gov,,http://www.whitehouse.gov/omb/e-gov/,www.itdashboard.gov,202-395-4599,"IT Investment",,person/computer,http://www.itdashboard.gov/faq,http://www.itdashboard.gov/faq,OMB,Yes,Yes,0,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","Updates to previous IT Dashboard Dataset."
"CIO Evaluation History by Investment","Provides a history of the evaluation by CIO ratings and comments.","IT, Information Technology, Investment, Budget, Dashboard",ongoing,"Executive Office of the President","Dominic Sale",Dominic_K._Sale@omb.eop.gov,EOP-7141,public,http://www.itdashboard.gov/faq,http://go.usa.gov/yp4,CSV,,,,"2012, 2013",02/13/2012,monthly,,,,"Section 9. Federal Government Finances and Employment",http://www.itdashboard.gov/faq,Array,3.2MB,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.itdashboard.gov,,http://www.whitehouse.gov/omb/e-gov/,http://www.itdashboard.gov,202-395-4599,"IT Investment",,person/computer,http://www.itdashboard.gov/faq,http://www.itdashboard.gov/faq,OMB,Yes,Yes,,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","Updates to previous IT Dashboard Dataset."
"Exhibit 300A Contracts for Technology Acquisition","Overview of contract information including information matched with USAspending.gov.","IT, Information Technology, Investment, Budget, Dashboard",ongoing,"Executive Office of the President","Dominic Sale",Dominic_K._Sale@omb.eop.gov,EOP-7151,public,http://www.itdashboard.gov/faq,http://go.usa.gov/yp2,CSV,,,,"2012, 2013",02/13/2012,monthly,,,,"Section 9. Federal Government Finances and Employment",http://www.itdashboard.gov/faq,Array,1.4MB,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.itdashboard.gov,,http://www.whitehouse.gov/omb/e-gov/,http://www.itdashboard.gov,202-395-4599,"IT Investment",,person/computer,http://www.itdashboard.gov/faq,http://www.itdashboard.gov/faq,OMB,Yes,Yes,,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","Updates to previous IT Dashboard Dataset."
"Investment Historical Trends","Provides history of  project costs, schedule and variance information.","IT, Information Technology, Investment, Budget, Dashboard",ongoing,"Executive Office of the President","Dominic Sale",Dominic_K._Sale@omb.eop.gov,EOP-7161,public,http://www.itdashboard.gov/faq,http://go.usa.gov/ypD,CSV,,,,"2012, 2013",02/13/2012,monthly,,,,"Section 9. Federal Government Finances and Employment",http://www.itdashboard.gov/faq,Array,4MB,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.itdashboard.gov,,http://www.whitehouse.gov/omb/e-gov/,http://www.itdashboard.gov,202-395-4599,"IT Investment",,person/computer,http://www.itdashboard.gov/faq,http://www.itdashboard.gov/faq,OMB,Yes,Yes,,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","Updates to previous IT Dashboard Dataset."
"IT Investment Operational Performance Metrics","Operational performance metrics for steady-state investments.","IT, Information Technology, Investment, Budget, Dashboard",ongoing,"Executive Office of the President","Dominic Sale",Dominic_K._Sale@omb.eop.gov,EOP-7171,public,http://www.itdashboard.gov/faq,http://go.usa.gov/ypW,CSV,,,,"2012, 2013",02/13/2012,monthly,,,,"Section 9. Federal Government Finances and Employment",http://www.itdashboard.gov/faq,Array,1.8MB,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.itdashboard.gov,,http://www.whitehouse.gov/omb/e-gov/,http://www.itdashboard.gov,202-395-4599,"IT Investment",,person/computer,http://www.itdashboard.gov/faq,http://www.itdashboard.gov/faq,OMB,Yes,Yes,,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","Updates to previous IT Dashboard Dataset."
"Exhibit 300B IT Projects","Exhibit 300B Projects Table.","IT, Information Technology, Investment, Budget, Dashboard",ongoing,"Executive Office of the President","Dominic Sale",Dominic_K._Sale@omb.eop.gov,EOP-7181,public,http://www.itdashboard.gov/faq,http://go.usa.gov/ypZ,CSV,,,,"2012, 2013",02/13/2012,monthly,,,,"Section 9. Federal Government Finances and Employment",http://www.itdashboard.gov/faq,Array,1.3MB,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.itdashboard.gov,,http://www.whitehouse.gov/omb/e-gov/,http://www.itdashboard.gov,202-395-4599,"IT Investment",,person/computer,http://www.itdashboard.gov/faq,http://www.itdashboard.gov/faq,OMB,Yes,Yes,,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","Updates to previous IT Dashboard Dataset."
"White House Visitor Records Requests","A list of White House Visitor Records requests.","visitor records, white house, transparency, government, Interactive",05/08/2013,"Executive Office of the President","White House New Media",newmedia@whitehouse.gov,EOP-31461,public,http://www.whitehouse.gov/briefing-room/disclosures/visitor-records,https://explore.data.gov/dataset/White-House-Visitor-Records-Requests/644b-gaut,CSV/TXT,,,,"2009 to present",09/30/2009,Monthly,,,,"Section 1. Population",http://www.whitehouse.gov/briefing-room/disclosures/visitor-records,Array,0,,,,"White House","White House, Executive Office of the President",wh-eop-gov,"Raw Data Catalog",Administrative,,,http://www.whitehouse.gov,https://explore.data.gov/dataset/White-House-Visitor-Records-Requests/644b-gaut,202-456-1414,,,"paper, computer",http://www.whitehouse.gov/briefing-room/disclosures/visitor-records,http://www.whitehouse.gov/briefing-room/disclosures/visitor-records,EOP,Yes,Yes,0,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness",
