title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"DTIC Thesaurus","The DTIC Thesaurus provides a broad multidisciplinary subject term vocabulary that aids in information search and retrieval. Subject terms, called Descriptors, are organized into hierarchies, where series of narrower terms are linked to broader terms.","Thesaurus, Controlled vocabulary, Related terms, Broader terms, narrower terms. Hierarchical terms",07/01/2010,"Department of Defense","Phyllis Levine",plevine@dtic.mil,DOD-2413,public,,http://www.dtic.mil/dtic/search/tr/str/thesaurus.html,html,,,"United States",Annual,07/01/2010,continuous,,,,"Section 16. Science and Technology",http://www.dtic.mil,Array,25,,,,"Defense Technical Information Center","Defense Technical Information Center, Department of Defense",dtic-mil,"Tool Catalog",Research,http://www.dtic.mil/dtic/search/tr/str/thesaurus.html,,http://www.dtic.mil/dtic/search/tr/str/guided-tr.html,http://www.dtic.mil/dtic/search/tr/str/thesaurus.html,703-767-8208,http://www.dtic.mil/dtic/search/tr/str/thesaurus.html,,person/computer,,,DTIC,Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"DTIC Corporate Source","The Defense Technical Information Center (DTIC) maintains a Corporate Source Authority System (CSAS) which lists all organizations that have contributed information to any of DTIC's three major databases. The DTIC Corporate Source database is a collection of Corporate Authors.  Corporate Authors are the organizations and agencies responsible for reports received by DTIC.  Each record displays the standardized form of the organization's name, the organization's parent and suborganizations, and the organization's Source Code.  A Source Code is a unique numeric designation assigned by DTIC to each organization in the database.","Organization Authors, Corporate Authors",07/01/2010,"Department of Defense","Phyllis Levine",plevine@dtic.mil,DOD-2414,public,,http://www.dtic.mil/dtic/search/tr/str/corporate_source.html,html,,,"United States",Annual,07/01/2010,continuous,,,,"Section 16. Science and Technology",http://www.dtic.mil,Array,51.7,,,,"Defense Technical Information Center","Defense Technical Information Center, Department of Defense",dtic-mil,"Tool Catalog",Research,http://www.dtic.mil/dtic/search/tr/str/corporate_source.html,,http://www.dtic.mil/dtic/search/tr/str/guided-tr.html,http://www.dtic.mil/dtic/search/tr/str/corporate_source.html,703-767-8208,"Science and Technology",,person/computer,,,DTIC,Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Business Enterprise Architecture Terms and Definitions (AV-2) ","The AV-2 (annotated for DM2) release 6.0 includes all the terms and definitions in the BEA and where appropriate, the term tagged with the DoDAF MetaModel concepts for Capability, Activity, Resources and Performers.","Enterprise Architecture, business operations, operational activity, data entity, attribute, business process, business rule, data element, data object, information exchange, standards, system entity, system data exchange, system function, system interface",03/13/2009,"Department of Defense","Randy Coleman",randy.coleman.ctr@bta.mil,DOD-2415,public," http://www.bta.mil/products/BEA/products/BEA%206_0%20AV-2_CARP_DM2.xls","http://www.bta.mil/products/BEA/products/BEA 6_0 AV-2_CARP_DM2.xls",XLS,,N/A,N/A,N/A,07/01/2010,annual,,,,"Section 1. Population",http://www.bta.mil/products/bea.html,Array,4.4MB,,,,,"Department of Defense",dod-gov,"Raw Data Catalog",Administrative,http://www.bta.mil/products/bea.html,"Need better title and description and ck links for complete URLs.  alanV",http://www.bta.mil,http://www.bta.mil/products/bea.html,"(703) 607-3110","DoD Business Mission Area",http://www.bta.mil/products/bea.html,"Persons/Integrated Product Teams, architecture modeling tools/computers",http://www.bta.mil/products/bea.html," http://www.bta.mil/products/BEA/products/BEA%206_0%20AV-2_CARP_DM2.xls",BTA,Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","This data provides a DoDAF 2.0 CARP methodology mapping to support common vocabulary development for DoD business operations."
"Business Enterprise Architecture Information Exchanges (OV-3)","Operational View (OV) release 6.0 describes information exchanges between business performers.  ","Enterprise Architecture, business operations, operational activity, data entity, attribute, business process, business rule, data element, data object, information exchange, standards, system entity, system data exchange, system function, system interface",03/13/2009,"Department of Defense","Randy Coleman",randy.coleman.ctr@bta.mil,DOD-2416,public," http://www.bta.mil/products/BEA/products/BEA%206_0%20AV-2_CARP_DM2.xls","http://www.bta.mil/products/BEA/products/BEA 6_0 OV-3.xls",XLS,,N/A,N/A,N/A,07/01/2010,annual,,,,"Section 1. Population",http://www.bta.mil/products/bea.html,Array,0.9,,,,,"Department of Defense",dod-gov,"Raw Data Catalog",Administrative,http://www.bta.mil/products/bea.html,"Need better title and description and ck links for complete URLs.  alanV",http://www.bta.mil,http://www.bta.mil/products/bea.html,"(703) 607-3110","DoD Business Mission Area",http://www.bta.mil/products/bea.html,"Persons/Integrated Product Teams, architecture modeling tools/computers",http://www.bta.mil/products/bea.html," http://www.bta.mil/products/BEA/products/BEA%206_0%20AV-2_CARP_DM2.xls",BTA,Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","This data provides a DoDAF 2.0 CARP methodology mapping to support common vocabulary development for DoD business operations."
"Business Enterprise Architecture OV-5 Activity Model Traceability (OV-5 ICOMs)","OV-5 ICOMS release 6.0 describes the relationships between the DoD business activities, including inputs, outputs, controls and mechanisms.","Enterprise Architecture, business operations, operational activity, data entity, attribute, business process, business rule, data element, data object, information exchange, standards, system entity, system data exchange, system function, system interface",03/13/2009,"Department of Defense","Randy Coleman",randy.coleman.ctr@bta.mil,DOD-2417,public," http://www.bta.mil/products/BEA/products/BEA%206_0%20AV-2_CARP_DM2.xls",http://www.bta.mil/products/BEA/products/operational_activity_hierarchy.xls,XLS,,N/A,N/A,N/A,07/01/2010,annual,,,,"Section 1. Population",http://www.bta.mil/products/bea.html,Array,0.8,,,,,"Department of Defense",dod-gov,"Raw Data Catalog",Administrative,http://www.bta.mil/products/bea.html,"Need better title and description and full link info for URM e.g. http://etc...for links to work on website.  alanV",http://www.bta.mil,http://www.bta.mil/products/bea.html,"(703) 607-3110","DoD Business Mission Area",http://www.bta.mil/products/bea.html,"Persons/Integrated Product Teams, architecture modeling tools/computers",http://www.bta.mil/products/bea.html," http://www.bta.mil/products/BEA/products/BEA%206_0%20AV-2_CARP_DM2.xls",BTA,Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Improves public knowledge of the agency and its operations","This data provides a DoDAF 2.0 CARP methodology mapping to support common vocabulary development for DoD business operations."
"Business Enterprise Architecture Operational Activity Hierarchy (OV-5)","Operational View (OV) release 6.0 includes the hierarchical structure for DoD business activities.","Enterprise Architecture, business operations, operational activity, data entity, attribute, business process, business rule, data element, data object, information exchange, standards, system entity, system data exchange, system function, system interface",03/13/2009,"Department of Defense","Randy Coleman",randy.coleman.ctr@bta.mil,DOD-2418,public," http://www.bta.mil/products/BEA/products/BEA%206_0%20AV-2_CARP_DM2.xls",http://www.bta.mil/products/BEA/products/icom_traceability.xls,XLS,,N/A,N/A,N/A,07/01/2010,annual,,,,"Section 1. Population",http://www.bta.mil/products/bea.html,Array,0.2,,,,,"Department of Defense",dod-gov,"Raw Data Catalog",Administrative,http://www.bta.mil/products/bea.html,"need better title and description and ck links for complete URLs.  alanV",http://www.bta.mil,http://www.bta.mil/products/bea.html,"(703) 607-3110","DoD Business Mission Area",http://www.bta.mil/products/bea.html,"Persons/Integrated Product Teams, architecture modeling tools/computers",http://www.bta.mil/products/bea.html," http://www.bta.mil/products/BEA/products/BEA%206_0%20AV-2_CARP_DM2.xls",BTA,Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Increases agency accountability and responsiveness","This data provides a DoDAF 2.0 CARP methodology mapping to support common vocabulary development for DoD business operations."
"Total tonnage of commodites carried on commercial waterways by traffic type ","Total tonnage and tonnage by traffic type (in short tons of 2000 pounds) of commodites carried on commercial waterways, where the origin and destination of the cargo movement was a location in the contigous 48 states, Alaska, Hawaii, Puerto Rico, the U. S","waterborne, commerce, commodities, tonnage, tons",N/A,"Department of Defense","Kevin Cutress",amy.c.tujague@usace.army.mil,DOD-2420,public,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/domestic_waterborne_commerce.doc,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/domestic_waterborne_commerce.csv,CSV/TXT,,,"United States","Calendar Year",07/01/2010,monthly,,Nation,,"Section 23. Transportation",http://www.iwr.usace.army.mil/ndc/db/wcsc/data/domestic_waterborne_commerce.doc,Array,0.00254,,,,,"Department of Defense",dod-gov,"Raw Data Catalog",Statistical,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/,"Need better title and description.  alanV",http://www.iwr.usace.army.mil/ndc/wcsc/wcsc.htm,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/,"(504) 862-1441",Tons,,"computer, paper",http://www.iwr.usace.army.mil/ndc/db/wcsc/data/domestic_waterborne_commerce.doc,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/domestic_waterborne_commerce.doc,"Waterborne Commerce Statistics Center",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Improves public knowledge of the agency and its operations","Data is available for download on the web for the first time."
"Total tonnage (foreign and domestic) of commodites carried on commercial waterways ","Total tonnage, total foreign tonnage, and total domestic tonnage (in short tons of 2000 pounds) of commodites carried on commercial waterways for forty years.","waterborne, commerce, commodities, tonnage, tons",N/A,"Department of Defense","Kevin Cutress",amy.c.tujague@usace.army.mil,DOD-2421,public,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/total_waterborne_commerce.doc,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/total_waterborne_commerce.xls,CSV/TXT,,,"United States","Calendar Year",07/01/2010,monthly,,Nation,,"Section 23. Transportation",http://www.iwr.usace.army.mil/ndc/db/wcsc/data/total_waterborne_commerce.doc,Array,"1.5 KB",,,,,"Department of Defense",dod-gov,"Raw Data Catalog",Statistical,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/,"Need better title and description.  alanV",http://www.iwr.usace.army.mil/ndc/wcsc/wcsc.htm,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/,"(504) 862-1441",Tons,,"computer, paper",http://www.iwr.usace.army.mil/ndc/db/wcsc/data/total_waterborne_commerce.doc,http://www.iwr.usace.army.mil/ndc/db/wcsc/data/total_waterborne_commerce.doc,"Waterborne Commerce Statistics Center",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Improves public knowledge of the agency and its operations","Data is available for download on the web for the first time."
"Authorized and funded Army construction in Afghanistan ","This dataset is an extract of the DOD release that reflects authorized and funded Army construction in Afghanistan for FY 2010. ","Army, Finance, Comptroller, Housing,BRAC",05/07/2009,"Department of Defense","Lester M Felton (Contractor)",Lester.Felton@us.army.mil,DOD-2422,public,http://armyobt.army.mil/opengov/fy2010_c1_Army_Only_2.cvs.csv,http://armyobt.army.mil/opengov/fy2010_c1_Army_Only.csv,csv,,N/A,Afghanistan,annual,05/07/2009,annual,,N/A,N/A,"Section 20. Construction and Housing",http://comptroller.defense.gov/Budget2011.html,Array,0.1,,,,,"Department of Defense",dod-gov,"Raw Data Catalog",Administrative,http://comptroller.defense.gov/Budget2011.html,"Need better title and description.  alanV",http://armyobt.army.mil/,http://armyobt.army.mil/opengov/fy2010_c1_Army_Only_2.cvs.csv,703-602-7953,Army,N/A,computer,http://comptroller.defense.gov/Budget2011.html,http://armyobt.army.mil/opengov/fy2010_c1_Army_Only_2.cvs.csv,"Department of the Army",Yes,Yes,76,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,Other,
"Military Installations, Ranges, and Training Areas","This dataset, released by DoD, contains geographic information for major installations, ranges, and training areas in the United States and its territories.  This release integrates site information about DoD installations, training ranges, and land assets in a format which can be immediately put to work in commercial geospatial information systems.  Homeland Security/Homeland Defense, law enforcement, and readiness planners will benefit from immediate access to DoD site location data during emergencies.  Land use planning and renewable energy planning will also benefit from use of this data.  Users are advised that the point and boundary location datasets are intended for planning purposes only, and do not represent the legal or surveyed land parcel boundaries.","Defense, DoD, Sites, Installations, Ranges, Training Areas, BRAC, Joint Base, Air Force, Army, Navy, Marine Corps, Base Structure Report, Federal Lands",10/17/2011,"Department of Defense","DISDI Program - Program Manager",DISDI.Helpdesk@osd.mil,DOD-2639,public,http://www.acq.osd.mil/ie/bei/opengov/release_notes.pdf,http://www.acq.osd.mil/ie/bei/opengov/installations_ranges.zip,"Shapefile, XML, PDF",,,"United States, Guam and Puerto Rico","October 2010 - present",06/30/2010,Annual,,"Longitude/Latitude pair",,"Section 10. National Security and Veterans Affairs",http://www.acq.osd.mil/ie/bei/opengov/release_notes.pdf,Array,6.0,,,,"Acquisition Technology and Logistics","Acquisition Technology and Logistics, Department of Defense",atl-dod-gov,"Raw Data Catalog",Geospatial,http://www.acq.osd.mil/ie/bei/disdi.shtml,,http://www.acq.osd.mil/ie/index.shtml,http://www.acq.osd.mil/ie/bei/disdi.shtml,000-000-0000,"Military Installations, Ranges, and Training Areas",,Person/Computer,http://www.acq.osd.mil/ie/bei/opengov/release_notes.pdf,http://www.acq.osd.mil/ie/bei/opengov/release_notes.pdf,"Office of the Deputy Under Secretary of Defense (Installations and Environment) (ODUSD (I&E)",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Improves public knowledge of the agency and its operations","This geospatial dataset contains the authoritative point and boundary locations for non-sensitive Department of Defense (DoD) sites.  The data was provided by the DoD Components and corresponds to the sites listed in the Base Structure Report (BSR).  "
"DTIC Corporate Source Authority System","The Defense Technical Information Center (DTIC) maintains a Corporate Source Authority System (CSAS) which lists all organizations that have contributed information to any of DTIC's three major databases. The DTIC Corporate Source database is a collection of Corporate Authors.  Corporate Authors are the organizations and agencies responsible for reports received by DTIC.  Each record displays the standardized form of the organization's name, the organization's parent and suborganizations, and the organization's Source Code.  A Source Code is a unique numeric designation assigned by DTIC to each organization in the database.The purpose of the database is to find the Source Code for an organization.  The Source Code can then be searched in the Technical Reports, Research Summaries, or IR&D databases to find all the reports from an organization, despite variations in its name.  Searching by Source Code Hierarchy enables you to find all reports from an organization plus reports from its suborganizations and reports submitted under previous names.","Corporate Authors, Organization Authors, Information contributors  ",5/30/2012,"Department of Defense","Phyllis Levine",plevine@dtic.mil,DOD-3963,public,http://www.dtic.mil/dtic/pdf/stresources/termexplanation.pdf,http://www.dtic.mil/dtic/stresources/techreports/dticSearchTools/corp_desc.html,html,,,US,"1/1/2012 - 12/31/2012",1/1/2012,Annually,,,,"Section 16. Science and Technology",http://www.dtic.mil/dtic/,Array,51.7,,,,"Defense Technical Information Center","Defense Technical Information Center, Department of Defense",dtic-mil,"Tool Catalog",Research,"Corporate Source Search. Search any of DTIC's three major databases: the Technical Reports Bibliographic Database (TR), the Research Summaries Database (RS), and the Independent Research and Development Database (IR&D) avaiable at http://www.dtic.mil/dtic/stresources/techreports/dticSearchTools/corp_desc.html",,http://www.dtic.mil/dtic/,http://www.dtic.mil/dtic/stresources/techreports/dticSearchTools/corp_desc.html,703-767-8208,Company,,person/computer,,http://www.dtic.mil/dtic/pdf/stresources/termexplanation.pdf,"Defense Technical Information Center (DTIC)",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"United States Army Affirmative Claims Annual Recoveries","Aggregation of the US Army Affirmative Claims Recoveries for selected Fiscal Years.  These amounts, in US dollars, is money recovered from 3rd parties and returned to Army and other services Military Treatment Facilities (MTF's) or to TRICARE.","Claims, Affirmative Claims, Public Law, Fiscal Responsibility",08/13/2010,"Department of Defense","Mr Thomas Kennedy",thomas.kennedy@us.army.mil,DOD-3965,public,http://armyobt.army.mil/opengov/aff_claim_data_dictionary.csv,http://armyobt.army.mil/opengov/aff_claims.xlsx,CSV/TXT,,N/A,"World Wide","Fiscal Year",08/13/2010,Daily,,"Enterprise Aggregated",N/A,"Section 10. National Security and Veterans Affairs",https://www.jagcnet.army.mil/8525752700444FBA,Array,<1MB,,,,"Department of the Army","Department of the Army, Department of Defense",us-army-mil,"Raw Data Catalog",Administrative,N/A,,https://www.jagcnet.army.mil/8525752700444FBA,http://armyobt.army.mil/opengov/aff_claims.xlsx,301-677-7009,"Entire Enterprise",N/A,Automation,https://www.jagcnet.army.mil/8525752700444FBA,http://armyobt.army.mil/opengov/aff_claim_data_dictionary.csv,"US Army Claims Service",Yes,Yes,1,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,"Improves public knowledge of the agency and its operations","Never before released"
